tipo,sub_tipo,codigo,nombre,provincia,codigo_departamento,departamento,localidad,direccion_geo,direccion,cp,telefono,extra1_delegacion,extra2_codigo_delegacion,extra3,lat,lon
Farmacia,,926200705,GIVANA,SAN LUIS,,,VILLA DE M,"POETA CONTI 380, VILLA DE M, SAN LUIS, Argentina",POETA CONTI 380,5881,,SAN LUIS,26,,,
Farmacia,,926001074,GUADALUPE,SAN LUIS,,,VILLA MERCEDES,"25 DE MAYO 1462, VILLA MERCEDES, SAN LUIS, Argentina",25 DE MAYO 1462,5730,,SAN LUIS,26,,,
Farmacia,,926201221,GUZMAN,SAN LUIS,,,UNION,"AVENIDA WUST 455, UNION, SAN LUIS, Argentina",AVENIDA WUST 455,6200,,SAN LUIS,26,,,
Farmacia,,926201838,HUARPES,SAN LUIS,,,MERLO,"LOS HUARPES 88, MERLO, SAN LUIS, Argentina",LOS HUARPES 88,5881,,SAN LUIS,26,,,
Farmacia,,926202122,HUARPES II,SAN LUIS,,,MERLO,"PRESB BECERRA 563, MERLO, SAN LUIS, Argentina",PRESB BECERRA 563,5881,,SAN LUIS,26,,,
Farmacia,,926200365,INTIHUASI,SAN LUIS,,,SAN LUIS,"LAVALLE 988, SAN LUIS, SAN LUIS, Argentina",LAVALLE 988,5700,,SAN LUIS,26,,,
Farmacia,,926201003,IRIBARREN,SAN LUIS,,,SAN LUIS,"BO 148 MZA 359 CAS 19, SAN LUIS, SAN LUIS, Argentina",BO 148 MZA 359 CAS 19,5700,,SAN LUIS,26,,,
Farmacia,,926001431,ITALIA,SAN LUIS,,,SAN LUIS,"AVENIDA ITALIA 1771, SAN LUIS, SAN LUIS, Argentina",AVENIDA ITALIA 1771,5700,,SAN LUIS,26,,,
Farmacia,,926202586,JARDIN,SAN LUIS,,,SAN LUIS,"SARMIENTO 2995, SAN LUIS, SAN LUIS, Argentina",SARMIENTO 2995,5700,,SAN LUIS,26,,,
Farmacia,,926200880,JARDIN DEL SUR,SAN LUIS,,,VILLA MERCEDES,"GUADAGNINI 1922, VILLA MERCEDES, SAN LUIS, Argentina",GUADAGNINI 1922,5730,,SAN LUIS,26,,,
Farmacia,,926202310,JUAN PABLO II,SAN LUIS,,,VILLA MERCEDES,"PEDERNERA 1183, VILLA MERCEDES, SAN LUIS, Argentina",PEDERNERA 1183,5730,,SAN LUIS,26,,,
Farmacia,,926001537,JUANA KOSLAY,SAN LUIS,,,JUANA KOSL,"RUTA 20 KM 20, JUANA KOSL, SAN LUIS, Argentina",RUTA 20 KM 20,5701,,SAN LUIS,26,,,
Farmacia,,926200379,JUNIN,SAN LUIS,,,SAN LUIS,"JUNIN ESQ GRAL PAZ 708, SAN LUIS, SAN LUIS, Argentina",JUNIN ESQ GRAL PAZ 708,5700,,SAN LUIS,26,,,
Farmacia,,926201361,LA BOTICA,SAN LUIS,,,VILLA MERCEDES,"BO JARDIN DEL SUR 6047, VILLA MERCEDES, SAN LUIS, Argentina",BO JARDIN DEL SUR 6047,5730,,SAN LUIS,26,,,
Farmacia,,926201637,LA MERCED,SAN LUIS,,,VILLA MERCEDES,"RIOBAMBA 20, VILLA MERCEDES, SAN LUIS, Argentina",RIOBAMBA 20,5730,,SAN LUIS,26,,,
Farmacia,,926202371,LA PALMERA,SAN LUIS,,,VILLA MERCEDES,"EUROPA 245, VILLA MERCEDES, SAN LUIS, Argentina",EUROPA 245,5700,,SAN LUIS,26,,,
Farmacia,,926001244,LA PIRAMIDE,SAN LUIS,,,SAN LUIS,"CIUDAD DEL ROSARIO 360, SAN LUIS, SAN LUIS, Argentina",CIUDAD DEL ROSARIO 360,5700,,SAN LUIS,26,,,
Farmacia,,926202276,LA PIRAMIDE II,SAN LUIS,,,SAN LUIS,"RIVADAVIA 1091, SAN LUIS, SAN LUIS, Argentina",RIVADAVIA 1091,5700,,SAN LUIS,26,,,
Farmacia,,926202013,LA TERCERA ROTONDA,SAN LUIS,,,SAN LUIS,"B 125 VIV MZ 256 C 1, SAN LUIS, SAN LUIS, Argentina",B 125 VIV MZ 256 C 1,5700,,SAN LUIS,26,,,
Farmacia,,926200069,LA TERMINAL,SAN LUIS,,,VILLA MERCEDES,"CHACABUCO 28, VILLA MERCEDES, SAN LUIS, Argentina",CHACABUCO 28,5730,,SAN LUIS,26,,,
Farmacia,,926200055,LAFINUR,SAN LUIS,,,VILLA MERCEDES,"BALCARCE 175, VILLA MERCEDES, SAN LUIS, Argentina",BALCARCE 175,5730,,SAN LUIS,26,,,
Farmacia,,926201096,LARIO,SAN LUIS,,,VILLA MERCEDES,"MORENO 747, VILLA MERCEDES, SAN LUIS, Argentina",MORENO 747,5730,,SAN LUIS,26,,,
Farmacia,,926202136,LAS CHACRAS II,SAN LUIS,,,JKOSLAY,"PERON Y LOS ZORZAL, JKOSLAY, SAN LUIS, Argentina",PERON Y LOS ZORZAL,5701,,SAN LUIS,26,,,
Farmacia,,926201109,LAS SIERRAS,SAN LUIS,,,SAN LUIS,"JUNIN 1133, SAN LUIS, SAN LUIS, Argentina",JUNIN 1133,5700,,SAN LUIS,26,,,
Farmacia,,926201580,LAZARO,SAN LUIS,,,UNION,"AVENIDA ANTONIO DASSA 550, UNION, SAN LUIS, Argentina",AVENIDA ANTONIO DASSA 550,6216,,SAN LUIS,26,,,
Farmacia,,926200287,LOS ALAMOS,SAN LUIS,,,SAN LUIS,"PRINGLES 911, SAN LUIS, SAN LUIS, Argentina",PRINGLES 911,5700,,SAN LUIS,26,,,
Farmacia,,926201701,LOS ALAMOS BOLIVAR,SAN LUIS,,,SAN LUIS,"BOLIVAR 1259, SAN LUIS, SAN LUIS, Argentina",BOLIVAR 1259,5700,,SAN LUIS,26,,,
Farmacia,,926201300,LOS ALAMOS DEL TRAPICHE,SAN LUIS,,,EL TRAPICH,"RUTA 9 Y LEON GUIL, EL TRAPICH, SAN LUIS, Argentina",RUTA 9 Y LEON GUIL,5700,,SAN LUIS,26,,,
Farmacia,,926201715,LOS ALAMOS JUNIN,SAN LUIS,,,SAN LUIS,"JUNIN 914, SAN LUIS, SAN LUIS, Argentina",JUNIN 914,5700,,SAN LUIS,26,,,
Farmacia,,926201951,LOS ALAMOS LAS HERAS,SAN LUIS,,,SAN LUIS,"SAN MARTIN 1196, SAN LUIS, SAN LUIS, Argentina",SAN MARTIN 1196,5700,,SAN LUIS,26,,,
Farmacia,,926201405,LOS ALAMOS MAIPU,SAN LUIS,,,SAN LUIS,"MAIPU 935, SAN LUIS, SAN LUIS, Argentina",MAIPU 935,5700,,SAN LUIS,26,,,
Farmacia,,926201514,LOS ALAMOS SAN MARTIN,SAN LUIS,,,SAN LUIS,"SAN MARTIN 502, SAN LUIS, SAN LUIS, Argentina",SAN MARTIN 502,5700,,SAN LUIS,26,,,
Farmacia,,926201777,LOS CERROS,SAN LUIS,,,SAN LUIS,"B 116 VIV MZ 278 C, SAN LUIS, SAN LUIS, Argentina",B 116 VIV MZ 278 C,5700,,SAN LUIS,26,,,
Farmacia,,926200600,LOS CHACRAS,SAN LUIS,,,JUANA KOSL,"P HERNANDEZ, JUANA KOSL, SAN LUIS, Argentina",P HERNANDEZ,5701,,SAN LUIS,26,,,
Farmacia,,926201995,LOS LIRIOS,SAN LUIS,,,LA TOMA,"DR FALCO Y PEDERNE, LA TOMA, SAN LUIS, Argentina",DR FALCO Y PEDERNE,5750,,SAN LUIS,26,,,
Farmacia,,926000744,LOURDES,SAN LUIS,,,VILLA MERCEDES,"AVENIDA MITRE 654, VILLA MERCEDES, SAN LUIS, Argentina",AVENIDA MITRE 654,5730,,SAN LUIS,26,,,
Farmacia,,926202463,LOURDES,SAN LUIS,,,CANDELARIA,"BELG Y SAN MARTIN, CANDELARIA, SAN LUIS, Argentina",BELG Y SAN MARTIN,5709,,SAN LUIS,26,,,
Farmacia,,926202477,LOURDES,SAN LUIS,,,LUJAN,"PRINGLES, LUJAN, SAN LUIS, Argentina",PRINGLES,5713,,SAN LUIS,26,,,
Farmacia,,926202494,LOURDES,SAN LUIS,,,QUINES,"EDISON 460, QUINES, SAN LUIS, Argentina",EDISON 460,5711,,SAN LUIS,26,,,
Farmacia,,926202481,LOURDES II,SAN LUIS,,,LUJAN,"PRINGLES Y CENTRIO, LUJAN, SAN LUIS, Argentina",PRINGLES Y CENTRIO,5713,,SAN LUIS,26,,,
Farmacia,,926202507,LOURDES II,SAN LUIS,,,QUINES,"25 DE MAYO 580, QUINES, SAN LUIS, Argentina",25 DE MAYO 580,5711,,SAN LUIS,26,,,
Farmacia,,926200971,LUCERO,SAN LUIS,,,SAN LUIS,"AVENIDA CENTENARIO 92, SAN LUIS, SAN LUIS, Argentina",AVENIDA CENTENARIO 92,5700,,SAN LUIS,26,,,
Farmacia,,926202323,LUJAN,SAN LUIS,,,VILLA MERCEDES,"LIBERTAD 186, VILLA MERCEDES, SAN LUIS, Argentina",LIBERTAD 186,5730,,SAN LUIS,26,,,
Farmacia,,926201576,LUJAN II,SAN LUIS,,,VILLA MERCEDES,"BO LA RIBERA MZ 7147, VILLA MERCEDES, SAN LUIS, Argentina",BO LA RIBERA MZ 7147,5730,,SAN LUIS,26,,,
Farmacia,,926202401,MADRE CABRINI,SAN LUIS,,,VILLA MERCEDES,"GENERAL PAZ 1504, VILLA MERCEDES, SAN LUIS, Argentina",GENERAL PAZ 1504,5730,,SAN LUIS,26,,,
Farmacia,,926000805,MARIA AUXILIADORA,SAN LUIS,,,SAN LUIS,"AVENIDA ESPAÑA 546, SAN LUIS, SAN LUIS, Argentina",AVENIDA ESPAÑA 546,5700,,SAN LUIS,26,,,
Farmacia,,926202633,MARIA AUXILIADORA,SAN LUIS,,,UNION,"J PASCUAL PRINGLES 325, UNION, SAN LUIS, Argentina",J PASCUAL PRINGLES 325,6216,,SAN LUIS,26,,,
Farmacia,,926202293,MARIA DE LA PAZ,SAN LUIS,,,VILLA MERCEDES,"AVENIDA FRED MARIO EMS 635, VILLA MERCEDES, SAN LUIS, Argentina",AVENIDA FRED MARIO EMS 635,5730,,SAN LUIS,26,,,
Farmacia,,926201143,MARIA DEL ROSARIO,SAN LUIS,,,SAN LUIS,"SUCRE 2110, SAN LUIS, SAN LUIS, Argentina",SUCRE 2110,5700,,SAN LUIS,26,,,
Farmacia,,926000417,MARYMEN,SAN LUIS,,,SAN FRANCISCO,"SARMIENTO, SAN FRANCISCO, SAN LUIS, Argentina",SARMIENTO,5705,,SAN LUIS,26,,,
Farmacia,,926202075,MEDALLA MILAGROSA,SAN LUIS,,,CONCARAN,"JUAN M DE ROSAS 1166, CONCARAN, SAN LUIS, Argentina",JUAN M DE ROSAS 1166,5770,,SAN LUIS,26,,,
Farmacia,,926200876,MIGUEL ARCANGEL,SAN LUIS,,,SAN LUIS,"JUAN D PERON 355, SAN LUIS, SAN LUIS, Argentina",JUAN D PERON 355,5700,,SAN LUIS,26,,,
Farmacia,,926202119,MILAGROS,SAN LUIS,,,VILLA MERCEDES,"SGTO BAIGORRIA 1352, VILLA MERCEDES, SAN LUIS, Argentina",SGTO BAIGORRIA 1352,5730,,SAN LUIS,26,,,
Farmacia,,926202399,MIRTA MARIA,SAN LUIS,,,VILLA MERCEDES,"LAVALLE 490, VILLA MERCEDES, SAN LUIS, Argentina",LAVALLE 490,5730,,SAN LUIS,26,,,
Farmacia,,926200661,MONSERRAT,SAN LUIS,,,JUSTO DARA,"HIPOLITO YRIGOYEN 511, JUSTO DARA, SAN LUIS, Argentina",HIPOLITO YRIGOYEN 511,5738,,SAN LUIS,26,,,
Farmacia,,926201467,MULLER,SAN LUIS,,,SAN LUIS,"MARTIN DE LOYOLA 653, SAN LUIS, SAN LUIS, Argentina",MARTIN DE LOYOLA 653,5700,,SAN LUIS,26,,,
Farmacia,,926000980,MUNDET,SAN LUIS,,,VILLA MERCEDES,"BUENOS AIRES 770, VILLA MERCEDES, SAN LUIS, Argentina",BUENOS AIRES 770,5730,,SAN LUIS,26,,,
Farmacia,,926201436,NACIONAL,SAN LUIS,,,SAN LUIS,"MARTIN DE LOYOLA 279, SAN LUIS, SAN LUIS, Argentina",MARTIN DE LOYOLA 279,5700,,SAN LUIS,26,,,
Farmacia,,926202602,NAMUNCURA,SAN LUIS,,,JUSTO DARA,"HIPOLITO YRIGOYEN 401, JUSTO DARA, SAN LUIS, Argentina",HIPOLITO YRIGOYEN 401,5738,,SAN LUIS,26,,,
Farmacia,,926201781,NGUYEN,SAN LUIS,,,SAN LUIS,"B FELIX BOGADO MZ 2, SAN LUIS, SAN LUIS, Argentina",B FELIX BOGADO MZ 2,5700,,SAN LUIS,26,,,
Farmacia,,926000789,NIÑO DE PRAGA,SAN LUIS,,,SAN LUIS,"ESTADO DE ISRAEL 1478, SAN LUIS, SAN LUIS, Argentina",ESTADO DE ISRAEL 1478,5700,,SAN LUIS,26,,,
Farmacia,,926201699,NORTE,SAN LUIS,,,CONCARAN,"PRINGLES Y PEDERNE, CONCARAN, SAN LUIS, Argentina",PRINGLES Y PEDERNE,5770,,SAN LUIS,26,,,
Farmacia,,926202511,NORTE,SAN LUIS,,,TILISARAO,"SAN MARTIN 701, TILISARAO, SAN LUIS, Argentina",SAN MARTIN 701,5773,,SAN LUIS,26,,,
Farmacia,,926201947,NUESTRA SEÑORA DE GUADALUPE,SAN LUIS,,,POTRERO DE,"AVENIDA LOS PARAISOS, POTRERO DE, SAN LUIS, Argentina",AVENIDA LOS PARAISOS,5701,,SAN LUIS,26,,,
Farmacia,,926202153,NUMANCIA,SAN LUIS,,,VILLA MERCEDES,"SAN MARTIN 995, VILLA MERCEDES, SAN LUIS, Argentina",SAN MARTIN 995,5730,,SAN LUIS,26,,,
Farmacia,,926000588,ORTIZ,SAN LUIS,,,VILLA MERCEDES,"GENERAL PAZ 202, VILLA MERCEDES, SAN LUIS, Argentina",GENERAL PAZ 202,5730,,SAN LUIS,26,,,
Farmacia,,926201811,PARAVATI,SAN LUIS,,,MERLO,"AVENIDA DEL SOL Y C PEL, MERLO, SAN LUIS, Argentina",AVENIDA DEL SOL Y C PEL,5881,,SAN LUIS,26,,,
Farmacia,,926200239,PARODI S.C.S.,SAN LUIS,,,CONCARAN,"AVENIDA GOB ELIAS ADRE 1086, CONCARAN, SAN LUIS, Argentina",AVENIDA GOB ELIAS ADRE 1086,5770,,SAN LUIS,26,,,
Farmacia,,926200552,PILMAIKEN,SAN LUIS,,,SAN LUIS,"PRINGLES 1430, SAN LUIS, SAN LUIS, Argentina",PRINGLES 1430,5700,,SAN LUIS,26,,,
Farmacia,,926000202,POLICLINICO,SAN LUIS,,,VILLA MERCEDES,"MAIPU 387, VILLA MERCEDES, SAN LUIS, Argentina",MAIPU 387,5730,,SAN LUIS,26,,,
Farmacia,,926000840,PRINGLES,SAN LUIS,,,SAN LUIS,"LUIS JUFRE 2160, SAN LUIS, SAN LUIS, Argentina",LUIS JUFRE 2160,5700,,SAN LUIS,26,,,
Farmacia,,926001231,PUNTANA SRL,SAN LUIS,,,SAN LUIS,"AVENIDA PTE PERON 1567, SAN LUIS, SAN LUIS, Argentina",AVENIDA PTE PERON 1567,5700,,SAN LUIS,26,,,
Farmacia,,926000141,QUINTANA,SAN LUIS,,,SAN LUIS,"AVENIDA PTE ILLIA 216, SAN LUIS, SAN LUIS, Argentina",AVENIDA PTE ILLIA 216,5700,,SAN LUIS,26,,,
Farmacia,,926202429,QUINTANA BIENESTAR,SAN LUIS,,,SAN LUIS,"AYACUCHO 1056, SAN LUIS, SAN LUIS, Argentina",AYACUCHO 1056,5700,,SAN LUIS,26,,,
Farmacia,,926201313,QUINTANA DE LA VILLA,SAN LUIS,,,VILLA MERCEDES,"BALCARCE 1023, VILLA MERCEDES, SAN LUIS, Argentina",BALCARCE 1023,5730,,SAN LUIS,26,,,
Farmacia,,926201528,QUINTANA DEL CENTRO,SAN LUIS,,,VILLA MERCEDES,"LAVALLE 424, VILLA MERCEDES, SAN LUIS, Argentina",LAVALLE 424,5730,,SAN LUIS,26,,,
Farmacia,,926200798,QUINTANA I,SAN LUIS,,,SAN LUIS,"PRINGLES 945, SAN LUIS, SAN LUIS, Argentina",PRINGLES 945,5700,,SAN LUIS,26,,,
Farmacia,,926200443,QUINTANA III,SAN LUIS,,,SAN LUIS,"ITALIA 2137, SAN LUIS, SAN LUIS, Argentina",ITALIA 2137,5700,,SAN LUIS,26,,,
Farmacia,,926200801,QUINTANA IV,SAN LUIS,,,SAN LUIS,"RIOBAMBA 1665, SAN LUIS, SAN LUIS, Argentina",RIOBAMBA 1665,5700,,SAN LUIS,26,,,
Farmacia,,926202306,QUINTANA IX,SAN LUIS,,,SAN LUIS,"RIVADAVIA 1053, SAN LUIS, SAN LUIS, Argentina",RIVADAVIA 1053,5700,,SAN LUIS,26,,,
Farmacia,,926200814,QUINTANA V,SAN LUIS,,,SAN LUIS,"AVENIDA LAFINUR 177, SAN LUIS, SAN LUIS, Argentina",AVENIDA LAFINUR 177,5700,,SAN LUIS,26,,,
Farmacia,,926200828,QUINTANA VI,SAN LUIS,,,SAN LUIS,"SALV SEGADO Y SOSA, SAN LUIS, SAN LUIS, Argentina",SALV SEGADO Y SOSA,5700,,SAN LUIS,26,,,
Farmacia,,926200831,QUINTANA VII,SAN LUIS,,,SAN LUIS,"CAIDOS EN MALVINAS 121, SAN LUIS, SAN LUIS, Argentina",CAIDOS EN MALVINAS 121,5700,,SAN LUIS,26,,,
Farmacia,,926000029,RIVADAVIA,SAN LUIS,,,SAN LUIS,"RIVADAVIA 813, SAN LUIS, SAN LUIS, Argentina",RIVADAVIA 813,5700,,SAN LUIS,26,,,
Farmacia,,926201079,RIVADAVIA,SAN LUIS,,,STA ROSA D,"9 DE JULIO 657, STA ROSA D, SAN LUIS, Argentina",9 DE JULIO 657,5777,,SAN LUIS,26,,,
Farmacia,,926202000,RIVADAVIA,SAN LUIS,,,MERLO,"PRESBITERO BECERRA 604, MERLO, SAN LUIS, Argentina",PRESBITERO BECERRA 604,5881,,SAN LUIS,26,,,
Farmacia,,926200627,ROCA,SAN LUIS,,,VILLA MERCEDES,"AVENIDA MITRE 600, VILLA MERCEDES, SAN LUIS, Argentina",AVENIDA MITRE 600,5730,,SAN LUIS,26,,,
Farmacia,,926202647,ROCA,SAN LUIS,,,VILLA MERCEDES,"AVENIDA MITRE 600, VILLA MERCEDES, SAN LUIS, Argentina",AVENIDA MITRE 600,5730,,SAN LUIS,26,,,
Farmacia,,926001694,ROMANA SRL,SAN LUIS,,,VILLA MERCEDES,"AVENIDA MITRE 1402, VILLA MERCEDES, SAN LUIS, Argentina",AVENIDA MITRE 1402,5730,,SAN LUIS,26,,,
Farmacia,,926201034,ROTTE,SAN LUIS,,,NASCHEL,"PRINGLES 466, NASCHEL, SAN LUIS, Argentina",PRINGLES 466,5759,,SAN LUIS,26,,,
Farmacia,,926000945,SABIN SCS,SAN LUIS,,,SAN LUIS,"E ADARO Y AV LAFIN, SAN LUIS, SAN LUIS, Argentina",E ADARO Y AV LAFIN,5700,,SAN LUIS,26,,,
Farmacia,,926201498,SAGRADA FAMILIA,SAN LUIS,,,VILLA MERCEDES,"PEDERNERA 350, VILLA MERCEDES, SAN LUIS, Argentina",PEDERNERA 350,5730,,SAN LUIS,26,,,
Farmacia,,926201668,SAGRADA FAMILIA CENTRAL,SAN LUIS,,,VILLA MERCEDES,"AVENIDA MITRE 654, VILLA MERCEDES, SAN LUIS, Argentina",AVENIDA MITRE 654,5730,,SAN LUIS,26,,,
Farmacia,,926200549,SAGRADO CORAZON,SAN LUIS,,,JUSTO DARA,"H YRIGOYEN 186, JUSTO DARA, SAN LUIS, Argentina",H YRIGOYEN 186,5738,,SAN LUIS,26,,,
Farmacia,,926202198,SAGRADO CORAZON DE JESUS,SAN LUIS,,,UNION,"AVENIDA ANTONIO DASSA 300, UNION, SAN LUIS, Argentina",AVENIDA ANTONIO DASSA 300,6216,,SAN LUIS,26,,,
Farmacia,,926202105,SALTA,SAN LUIS,,,VILLA MERCEDES,"SALTA 243, VILLA MERCEDES, SAN LUIS, Argentina",SALTA 243,5730,,SAN LUIS,26,,,
Farmacia,,926202572,SALVADOR,SAN LUIS,,,SAN LUIS,"AVENIDA JUSTO DARACT 1850, SAN LUIS, SAN LUIS, Argentina",AVENIDA JUSTO DARACT 1850,5700,,SAN LUIS,26,,,
Farmacia,,926200597,SAN AGUSTIN,SAN LUIS,,,MERLO,"AVENIDA LOS ALMENDROS 30, MERLO, SAN LUIS, Argentina",AVENIDA LOS ALMENDROS 30,5881,,SAN LUIS,26,,,
Farmacia,,926201065,SAN AGUSTIN,SAN LUIS,,,SAN LUIS,"EV ESPAÑA 1202, SAN LUIS, SAN LUIS, Argentina",EV ESPAÑA 1202,5700,,SAN LUIS,26,,,
Farmacia,,926202337,SAN ANTONIO,SAN LUIS,,,J ROSLAY,"DEL VIENTO CHORRI 1012, J ROSLAY, SAN LUIS, Argentina",DEL VIENTO CHORRI 1012,5701,,SAN LUIS,26,,,
Farmacia,,926001104,SAN CAYETANO,SAN LUIS,,,BUENA ESPE,"INDEPENDENCIA, BUENA ESPE, SAN LUIS, Argentina",INDEPENDENCIA,6277,,SAN LUIS,26,,,
Farmacia,,926001183,SAN CAYETANO,SAN LUIS,,,VILLA MERCEDES,"SAN CAYETANO 546, VILLA MERCEDES, SAN LUIS, Argentina",SAN CAYETANO 546,5730,,SAN LUIS,26,,,
Farmacia,,926202044,SAN CAYETANO,SAN LUIS,,,SAN LUIS,"B142 MZ462 CASA9, SAN LUIS, SAN LUIS, Argentina",B142 MZ462 CASA9,5700,,SAN LUIS,26,,,
Farmacia,,926202616,SAN CRISTOBAL,SAN LUIS,,,SAN LUIS,"SARMIENTO 1786, SAN LUIS, SAN LUIS, Argentina",SARMIENTO 1786,5700,,SAN LUIS,26,,,
Farmacia,,926201235,SAN DIEGO,SAN LUIS,,,LA TOMA,"SAN MARTIN 855, LA TOMA, SAN LUIS, Argentina",SAN MARTIN 855,5750,,SAN LUIS,26,,,
Farmacia,,926201392,SAN ELIAS,SAN LUIS,,,SAN LUIS,"BO EL LINCE M 17, SAN LUIS, SAN LUIS, Argentina",BO EL LINCE M 17,5700,,SAN LUIS,26,,,
Farmacia,,926202245,SAN FRANCISCO,SAN LUIS,,,SAN FRANCISCO,"AVENIDA CENTENARIO Y 25, SAN FRANCISCO, SAN LUIS, Argentina",AVENIDA CENTENARIO Y 25,5705,,SAN LUIS,26,,,
Farmacia,,926201130,SAN FRANCISCO DE ASIS,SAN LUIS,,,LA TOMA,"AVENIDA BELGRANO 310, LA TOMA, SAN LUIS, Argentina",AVENIDA BELGRANO 310,5750,,SAN LUIS,26,,,
Farmacia,,926202446,SAN ISIDRO,SAN LUIS,,,SAN LUIS,"PRESIDENTE PERON 1028, SAN LUIS, SAN LUIS, Argentina",PRESIDENTE PERON 1028,5700,,SAN LUIS,26,,,
Farmacia,,926201484,SAN JAVIER,SAN LUIS,,,SAN LUIS,"SAN MARTIN 643, SAN LUIS, SAN LUIS, Argentina",SAN MARTIN 643,5700,,SAN LUIS,26,,,
Farmacia,,926200644,SAN JORGE,SAN LUIS,,,QUINES,"SAAVEDRA, QUINES, SAN LUIS, Argentina",SAAVEDRA,5711,,SAN LUIS,26,,,
Farmacia,,926001398,SAN JOSE,SAN LUIS,,,SAN LUIS,"SARGENTO BAIGORRIA 865, SAN LUIS, SAN LUIS, Argentina",SARGENTO BAIGORRIA 865,5700,,SAN LUIS,26,,,
Farmacia,,926201051,SAN JOSE,SAN LUIS,,,CONCARAN,"BELGRANO Y PEDERNE, CONCARAN, SAN LUIS, Argentina",BELGRANO Y PEDERNE,5770,,SAN LUIS,26,,,
Farmacia,,926202171,SAN JUAN BOSCO,SAN LUIS,,,CORTADERAS,"SANCHEZ REYNAFE, CORTADERAS, SAN LUIS, Argentina",SANCHEZ REYNAFE,5883,,SAN LUIS,26,,,
Farmacia,,926001769,SAN LUCAS,SAN LUIS,,,VILLA MERCEDES,"PEDERNERA 991, VILLA MERCEDES, SAN LUIS, Argentina",PEDERNERA 991,5730,,SAN LUIS,26,,,
Farmacia,,926202092,SAN LUIS DE LAS SIERRAS SRL,SAN LUIS,,,SAN LUIS,"RIVADAVIA 1052, SAN LUIS, SAN LUIS, Argentina",RIVADAVIA 1052,5700,,SAN LUIS,26,,,
Farmacia,,926201746,SAN MARCOS,SAN LUIS,,,VILLA MERCEDES,"URQUIZA 81, VILLA MERCEDES, SAN LUIS, Argentina",URQUIZA 81,5730,,SAN LUIS,26,,,
Farmacia,,926202167,SAN MIGUEL DE ARCANGEL,SAN LUIS,,,NASCHEL,"SAN MARTIN 501, NASCHEL, SAN LUIS, Argentina",SAN MARTIN 501,5759,,SAN LUIS,26,,,
Farmacia,,926201204,SAN NICOLAS,SAN LUIS,,,SAN LUIS,"BO 164 VIV MZ 456 27, SAN LUIS, SAN LUIS, Argentina",BO 164 VIV MZ 456 27,5700,,SAN LUIS,26,,,
Farmacia,,926201763,SANTA ANA,SAN LUIS,,,SAN LUIS,"JUNIN 598, SAN LUIS, SAN LUIS, Argentina",JUNIN 598,5700,,SAN LUIS,26,,,
Farmacia,,926202228,SANTA MARIA,SAN LUIS,,,JUANA KOSL,"AVENIDA JUAN D PERON 1200, JUANA KOSL, SAN LUIS, Argentina",AVENIDA JUAN D PERON 1200,5701,,SAN LUIS,26,,,
Farmacia,,926202450,SANTA PAULA,SAN LUIS,,,VILLA MERCEDES,"ZANALA ORTIZ 101, VILLA MERCEDES, SAN LUIS, Argentina",ZANALA ORTIZ 101,5730,,SAN LUIS,26,,,
Farmacia,,926201531,SANTA RITA,SAN LUIS,,,SAN LUIS,"AVENIDA JULIO A ROCA 660, SAN LUIS, SAN LUIS, Argentina",AVENIDA JULIO A ROCA 660,5700,,SAN LUIS,26,,,
Farmacia,,926201916,SANTA TERESITA,SAN LUIS,,,VILLA MERCEDES,"25 DE MAYO 430, VILLA MERCEDES, SAN LUIS, Argentina",25 DE MAYO 430,5730,,SAN LUIS,26,,,
Farmacia,,926200412,SANTO DOMINGO,SAN LUIS,,,SAN LUIS,"PEDERNERA 1033, SAN LUIS, SAN LUIS, Argentina",PEDERNERA 1033,5700,,SAN LUIS,26,,,
Farmacia,,926200102,SARMIENTO,SAN LUIS,,,VILLA MERCEDES,"SAN MARTIN 1676, VILLA MERCEDES, SAN LUIS, Argentina",SAN MARTIN 1676,5730,,SAN LUIS,26,,,
Farmacia,,926201593,SARMIENTO,SAN LUIS,,,SAN LUIS,"SARMIENTO 606, SAN LUIS, SAN LUIS, Argentina",SARMIENTO 606,5700,,SAN LUIS,26,,,
Farmacia,,926001820,SENOR DE LA QUEBRADA,SAN LUIS,,,SAN LUIS,"ARIST DEL VALLE Y, SAN LUIS, SAN LUIS, Argentina",ARIST DEL VALLE Y,5700,,SAN LUIS,26,,,
Farmacia,,926202415,SER VITAL,SAN LUIS,,,SAN LUIS,"LAFINUR Y PRINGLES, SAN LUIS, SAN LUIS, Argentina",LAFINUR Y PRINGLES,5700,,SAN LUIS,26,,,
Farmacia,,926202569,SEÑOR DE RENCA,SAN LUIS,,,TILISARAO,"9 DE JULIO  762, TILISARAO, SAN LUIS, Argentina",9 DE JULIO  762,5773,,SAN LUIS,26,,,
Farmacia,,926202058,SIERRAS DEL SOL,SAN LUIS,,,SAN LUIS,"SERRANA MZNA 136 L 12, SAN LUIS, SAN LUIS, Argentina",SERRANA MZNA 136 L 12,5710,,SAN LUIS,26,,,
Farmacia,,926200461,SOL,SAN LUIS,,,VILLA MERCEDES,"PRINGLES 828, VILLA MERCEDES, SAN LUIS, Argentina",PRINGLES 828,5730,,SAN LUIS,26,,,
